,TEXT,LABEL
1188,well not easy thing get easy easy easy but maybe tension eurovision,1
1189,tire pl soon something less lame,0
1190,theories hope really cut guy sits,1
1191,miss baby sleep grand house missing tommy,0
1192,good deal laura but nothing,1
1193,watch hill sad lauren last show,0
1194,start new job sonic cool,1
1195,watching awesome drifting kids,1
1196,www cute outfit,1
1197,enjoy first week new place,1
1198,pi anyone annoy friend hard mad feeling,0
1199,none plus taste like shit,0
1200,hell weekend gone second friday wake up monday sad sad sad state affairs,0
1201,relationship free sofa haha love art best,1
1202,lol can not help may 17 but maturity level 5 old,1
1203,took mean love stranger call but get get does life,0
1204,listen india are get ready wonderful sunny,1
1205,oh god seriously drink,1
1206,bacon butt breakfast,1
1207,tiffany not never lie pancake smell like heaven must like lol,1
1208,omg pink lemonade,1
1209,excellent thank,1
1210,play fussball remind provide,1
1211,order seed pink cherry tomato sudduths brandywine monsters melon assert pepper 2nd grow season,1
1212,not enjoy rain but hope everyone great dayton,1
1213,hate people move away,0
1214,sweetdreams love,1
1215,bout time gamelog good allllll,1
1216,two orientationgod hate wake up early,0
1217,wait specialist run late,0
1218,haha enjoy sure bout way browne make amazing bake together sometime,1
1219,hi survive parking lot,1
1220,crs anger laptop atleast poor thing bore,0
1221,great people start starbucks raise cardboard cup toast coffee goodness,1
1222,even though drink think cool,0
1223,trvsdjam mark que pedia,1
1224,send spam reply get after probably not help though,0
1225,play super mario brother cheering,1
1226,not sure able regrets predictor dv natural language search engine necessarily make quant redundant,1
1227,bests cruel no joy voting unfortunately download,0
1228,busy dayton house core get ready andrea belli show hollywood bowl,1
1229,wish download new version excellent shortwave log unfortunately download link seem invisible,0
1230,make pretty awesome tie dye shirt jason,1
1231,sorry hope not unpleasant surprise ordeal,0
1232,fine thank rain heavily plant tree get good drink,1
1233,lol actually really start like change,1
1234,took warm can not sleep,0
1235,take bath ready wedding,1
1236,ara 7yo son kenya jan burn 2 hehehehehe,1
1237,40 hour say computer phone but last week not care,1
1238,help book,1
1239,home miss neighbour,0
1240,quite satisfying design really together,1
1241,watch hannah montana 2 minute,1
1242,ha find contact page plugin less thing custom build,1
1243,crazy week w school bore,0
1244,find new asahi pea pusher habit big bag,1
1245,deadline well according think consequence enjoy saturday,1
1246,mood slippinsomeone something nice,0
1247,take jazzpiano former bandmate jz sign up 4 bass if orphan need 2 improve technique,1
1248,500th update,1
1249,ff later busy make up plan beside dc june 56 bball game,0
1250,ah total 25 hour lab yes much need break,1
1251,no cell friend steal sad new bag channel bag om steal,0
1252,swear felt earthquake lol,0
1253,restless night sleep cheesecake,0
1254,watch masses fully book no shoulder rub,0
1255,matt get wisdom teeth take,0
1256,ok catch later roof roof fritz,1
1257,office cold forgot bring jacket,0
1258,often happy else satisfy everyone still hurt,1
1259,get not think make,1
1260,hey reminder try say not n but ok,1
1261,soon stated back ask n dc already say nah 8p mi always n dc though ga seen,1
1262,time,1
1263,site well really not bed but not comp leave stool lib say parting sweet sorrow,0
1264,really 6 month since last camp succumb sly stranglehold city,0
1265,barely delicious branch really divert friend lay,1
1266,but can not find,0
1267,humidity lucky can not wait rain,1
1268,honeybunches leave greece,0
1269,task continue study,0
1270,up witty intelligent question,1
1271,shot down,0
1272,mom mexico right no chance get cake time soon,0
1273,,0
1274,sad indeed jazz hit top trend trend front day thank fall soldier hero,0
1275,haha jackie,1
1276,ah almost finishing paper read class miami grand mangaï ½ funeral morning,0
1277,hi tom miss speak portuguese google translate love much man please answer need man xx,0
1278,say boleyn girl hbo love movie,1
1279,totally agree 1010 score glad like,1
1280,ah finish fashion show case power point fashion design hard,0
1281,since start job circumcise penis scarred disfigured poor hobby,0
1282,nokia smartphone jibjib far best client support twitpic directly camera jaffacakes,1
1283,bet ha jealous saw live canada wonder land gordon lightfoot never meet,0
1284,gh can not sleep anything up early,0
1285,good race couple break but get catch front group 4 5 lap get tactic wrong finish pack,0
1286,finish wash car help baby,1
1287,oh god may ned victim rip,0
1288,sick www,0
1289,ara good morning wait watch people like,1
1290,not darwin sorry wish need make everything right,0
1291,miss days,0
1292,sell artwork risk game boy started need good,1
1293,set up their give tip,1
1294,thanks kind wishesbut man bad,0
1295,fair enough slap vi comm teacher face okay lmaz but thursday thursday thursday,0
1296,still up duff boo,0
1297,no fear back no ride,0
1298,t0othache need dentist scar haha,0
1299,bon want smoke funny 1 effect bye,1
1300,not get enough sleep la night refuse doctor 9 morning count get up sowwiiiee mum,0
1301,ever good love knitpicks,1
1302,bowl cousin jean natalie make complete fool haha natalie get embarrassed mission accomplish,1
1303,hide kitty,0
1304,not stop,0
1305,get ready,1
1306,find woodland skate camp summer,1
1307,sad best friend home oz well start save afford perth 18 month time,0
1308,no not excite repo but think entertain enough bad thing,1
1309,hey ya ãdv twitter,1
1310,migraine still lay down thinkingcats race around househungry dq rap sundaehmm,0
1311,supervisor drive fg crazy miss buddy,0
1312,head pretty much sure italian anyway sincere motive bed 2am alarm ring 8,0
1313,pack bag isbn,1
1314,follow peterfacinelli 3 need kick 211mes but 211me sing single lady bikini peter love,1
1315,craig philip robinson stay hotel erin not want get picture,0
1316,love man wake up waste talk not need help think need l drink up soon love,1
1317,wow deep battlefield beautiful inspiration 3,1
1318,yea stay baby favorite,1
1319,happy midsummer eve whatever say want benjerrys,0
1320,spooky haha love make smart brandy break,1
1321,forgot set alarm 6am ride hope get easy mile after racing gap,0
1322,keep updated not elmundo,0
1323,head home miss already braintree,0
1324,omg totally wish no lookup moment,0
1325,not even point outbecause time,1
1326,band state love band stated,1
1327,hey units always nice nowhere well,1
1328,partymartytime dates think anyone film watch really freak,1
1329,summer have hood sweatshirt make way dryer shrink sleeve 3 short,0
1330,lose title poophead,1
1331,reference ml beta cheetah,1
1332,meeting oh no boriinngggg,0
1333,mosquito everywhere gross freak,0
1334,can not check dms phone but check get home,0
1335,off bed dye hair colour answer postcard,1
1336,ha yup good,1
1337,check new follower sorry link not not give name get block,0
1338,class almost over,0
1339,thanks bb app suggestion,1
1340,can not sleep anything,0
1341,stephanie pratt tell mtv news hill not make bulimic well but still half story miss,0
1342,bored want friend,0
1343,eye sting,0
1344,wish live call movie award,0
1345,haha www awesome either way plane ticket new york whole month,1
1346,want cake cake no cake cake tin beret cake press,0
1347,test r okay,0
1348,computer fix return home monday suppose good news but really want mac,0
1349,apply next series,1
1350,hey hey shown ya love,1
1351,contrast mora lee simmons demon hounsou baby boy born may 30 watch space name,1
1352,facebook ðñð ðð ¾ ðð ½ ð ¾ ñññ ððññððµð ½ ð ½ ð ¾ ððñðñðµð ¹ ðºð ðñð ñððð ¾ ñðµ ñ final cut ñ ð ² ðñððð ¾ ñð ¾ ðñðºð ¾ ð ½ ð ðð ² ð ñðñð ðð ¾ ññ ð ½ ð ¾ ññ ñð ¾ ð ² ñðµð ¼ ð ½ ðµ ñð ¾ ñð ¼ ð ¾ ððð ðñð ¾ ñ ð ¾ ñð ¾ ñð ¾,1
1353,draft hopefully nice great idea glad well,1
1354,wow like brilliant make,1
1355,rediscovery favorite oldid station norman,1
1356,get home night bdb bf happy page everything wavylove,1
1357,well thunderstorm forecast ah well not forget follow,0
1358,honorary game like whackakass splatasloth actually honorary reopens general,1
1359,aab friend 2day though ottawa anyways proud,1
1360,french over voodoo landed haha abandon college lol,0
1361,damn throw ci haha lol hate so0 many thing huh pc encounter shit,1
1362,sorry not make,0
1363,hw,0
1364,oh no poor dear surgery sick can not seem catch break,0
1365,old world faire son school maze glad over hope mean get,1
1366,call political website stress test,1
1367,georgia theatre badly burn lot smoke lot street light dt,0
1368,haha,0
1369,thanks follow,1
1370,asshole than katie,0
1371,birthday happy birthday,1
1372,revise exam,0
1373,hope back well weekend no fun party bad back,0
1374,point take,0
1375,excite breakfast second family happy mother,1
1376,perhaps competing midi file forever need little fl studio project head,1
1377,aw sorry hear,0
1378,ahhhhh r no nice clothes,0
1379,between add someone bring justin richards along,1
1380,hey dude sure nothing get tech finance ready nba final oh wed,1
1381,stop most roll,1
1382,someone break car last night break side window,0
1383,hate airline lie arrival time,0
1384,pieces sad take test teacher wonder instead,0
1385,good luck everything great around,1
1386,dream funny always dream latelyhmmmm,1
1387,hhh no way lol local favorite spot xitos,1
1388,easy juice no throw broken hand guitar,1
1389,underbelly weakness chocolate crash 2 semi nap,0
1390,somebody save mei 115 but not want can someone kidnap,0
1391,lot walk ups but sell 1 item buck hope pick up want golf later need money,1
1392,sail,1
1393,really bad talk parent like slave nice punish,0
1394,not take brother game youtube planet premiere thing boy today miss,0
1395,back,0
1396,neighbor motivated prestonlowe nice want mac after,1
1397,plaza best friend over friday fun california,1
1398,free sofa bed lucy,1
1399,happy mother,1
1400,pen,0
1401,little drunk warm close,1
1402,oh sick rest night away hope well xoxovirginia,0
1403,great conversation else might sheet act love eh eh,1
1404,forgot think adorable jacob hilarious smart hero,1
1405,www,0
1406,yea good morning kockadoodledo,1
1407,you want right you make okay,0
1408,summit state island opener totally get rain,0
1409,dense male sad not pic new york,0
1410,non need help photoshopjajjaja demã ja tesplicare ãs per la semarreta per el concert,1
1411,also watch hannah montana,1
1412,love drink dans family without mind,1
1413,new place together nicely thx neighbor friendly gym pool downstairs ask,1
1414,finish sleep,1
1415,want call,0
1416,wish london like big dream meet iloveyouuu 3,1
1417,get ready shut down busy son great mom hope everybody well twin up,1
1418,yayayay ice cream truck house bad decision choose spongebob ice cream though not tasty,0
1419,ride bike time can not run,0
1420,like 2 laughhave good timefollow meets simple,1
1421,not mr update ii recommend people like crazy over no worry not spam,1
1422,oh wow forget account protectedguess not get reply 1st 50boosucks,0
1423,gland up sore facerotten sinus,0
1424,camp rucksack aired buy tent definitely up discussion can not big easy carry,0
1425,afternoon change eni love guy,1
1426,get iphone blackberry yesterday,1
1427,not actually happen greedy tour date up ze site but cbf want blink,1
1428,best love give email want write but can not,0
1429,www not good think feeling like atm not bad though thankyou,0
1430,bit tired but still revision,0
1431,haha download sound great,1
1432,contrast graduation karen,1
1433,nice want roast something but weather quit weird salad home,1
1434,say,0
1435,since internet out take time learn random stuff before bed thanks app ipod,1
1436,saturday la,0
1437,great gorgeous sunny,1
1438,sometimes wish live small town really like visit laws relaxed pace nice esp summer,1
1439,can not watch uk tell please,0
1440,haha nicecheck dm send yesterday get up,1
1441,follow,1
1442,girl,1
1443,guys card decline jama juice worker tell over loud speaker comp comp,0
1444,ooohhh gotha,1
1445,clean watch benjamin button make cd lau party,1
1446,yahgeek term mean something like but not use,1
1447,hey love idea round diet book amazon,1
1448,oh cold case quite win also like pokemon wish still,0
1449,life sure preciousand case end way early important enjoy life while cannot regret,0
1450,no maths no long care circumference circle find miss angle study leave good,1
1451,pretty content life new job new friend new outlook life,1
1452,steroid jealous no robot no robot song,0
1453,apart hurt not follow peterfacinelli 3 kill,0
1454,want make chocolate cover banana but settle banana split instead,0
1455,probably not make due fact rescue friend later sorry,0
1456,sad thing picture not tuck back,0
1457,eat breakfast bff last cp,0
1458,good,1
1459,while prev 20 yr ago 1st time migraine horrific end up er demerol shot time hug,0
1460,fan outer run time while run lagging bf clean but not no money new,0
1461,mall great aaaaaa get lab like cry,1
1462,back flood manila pinatubo cloudy grizzly weather still beautiful,1
1463,,0
1464,rip jack keep great american patriot always want meet never,0
1465,damnnnnn mama not like thatsorry hear,0
1466,cool send pic,1
1467,eat chocolate bridge,1
1468,lvaro nice collaborate fun energy thanks dude,1
1469,love corona summer bottle,1
1470,www jealous sushi rotors piece salmon,0
1471,mcp amateur radio exam transport cpc plan next 12 month,1
1472,sun,1
1473,force ground friend not cut miss sorry,1
1474,side good inland must prime sunset,1
1475,well still first grade teacher,0
1476,aw ryan love wish little long want read,1
1477,thanks mean,0
1478,sit home bore da sun shin bt not sun person,0
1479,glare lol wait tuesday ready wedding love,1
1480,far figure want dream build,1
1481,baby www,1
1482,herd sleep wholly awesome excite respectable casserole,1
1483,pretty sit cemetery eat lunch,1
1484,new phone,1
1485,wonder get notice,1
1486,stand late around,0
1487,okay well accent pretend mom,1
1488,here miss,1
1489,bedside without anxious count down second til portland,0
1490,phone but really want still no hard,1
1491,blame pilot dead can not defend something get use unfortunately,0
1492,drama every past six month seriously wonder job end,0
1493,name thanks,1
1494,good sleep well,1
1495,not back like 8hrs,0
1496,good morning,1
1497,hhh great crazy night,1
1498,theaters later roof ecstatic hope great ok,1
1499,understand hug away asshole brother though,0
1500,manipulation million kiss men week,1
1501,no fireworks no electrical parade suck dca,0
1502,big fun day wood,1
1503,yes madam next week 610 send invite unite,1
1504,can not wait play leeds birthday wish tour though,0
1505,sword friend 2 sleep but hop try,1
1506,such reprised twice bad rate,0
1507,boy safe journey over friday currently sit room peep sing karaoke no nm,0
1508,haha bit occupied but accord not exist,1
1509,lmfaooo much fun down down tell move someone doubt,1
1510,semester leave 4 followfriday recommendation greatly appreciate,1
1511,find play damn miss friend,0
1512,well hello glad pop up stream,1
1513,darn shrink link functionality wikipedia randomly send page call random article,0
1514,back hurt need massage,0
1515,happy mother good comma,1
1516,read cnn jon kate get divorce,0
1517,course smash,1
1518,coilhouse print ad great issue 3 july iam excited page ad cool,1
1519,jealous,0
1520,jaw fun entry awesome amazing love expensive,1
1521,extra money blog brother description suck wish,0
1522,cheesecake not finish smell ctl yeeeuuuuck 2 curry puff wait cheat,1
1523,move home within 6 minute office 600 1900,0
1524,miss best friend 3,0
1525,bus leave veronica left mom no car like give ride school please _,0
1526,gh still glass head crash,0
1527,poor daughter very 16 rock festival weekendhope not drown get cold,0
1528,ok first make laugh but make sad dumb,0
1529,landed haha say mine gross lazy lucy,0
1530,bore abbey play peek boo not want play reject 1 old,0
1531,get no friend add none friend,0
1532,cancha saw movie remember delve religious reading after vince code lot learn,1
1533,523 never mischief guess bed,1
1534,think spoon sick,0
1535,client losing series hero start 3 get,1
1536,right weï ½ page write ruby cocoa,1
1537,gh awake bed off early awake ick hangover last night,0
1538,thingsihate wait watch something 2 week but miss show happen la night,0
1539,watch patio few italia 1 haha,1
1540,good morning everyone head off later oh exam result up yesterday xxx,1
1541,learn taxi etiquette quick,1
1542,lose boo getting,1
1543,nr friend over no use spotify good,1
1544,prestonlowe sick can not wait three saturday,0
1545,home summer miss love already,0
1546,lie hemlock cool want lie get suppose money da pocket,0
1547,hhh sweet smell internet afternoon good all,1
1548,drop metal measure spoon rotate garbage disposalwah have set soon,0
1549,wish hawaii,0
1550,rumor actual vidshowing new mg psp,1
1551,poetry read night love poetry rhyme song,1
1552,sissydawnie marvelous 10 cancerfree yay thanks pretty psyche,1
1553,song wrong but alright michael john miss guy lol,1
1554,ang gandaaa 3 gusts ko rin ng fresh croissant mmm,0
1555,amazing love little show ellen,1
1556,damn suck up early move stuff apartment boo,0
1557,hey not hear age ok much,0
1558,jailbroken 20 30 use video,0
1559,thanks follow forward update,1
1560,practice say word brigade mean thank say,1
1561,finally finish tire phone sleep night,1
1562,good morning sir blip,1
1563,bed night xx,1
1564,hungry wait indulge bitch not like death,0
1565,aaaaaa lose time sad excite 3 time though unlike chuck pilot,1
1566,hahahahah maturity sorry,0
1567,lol thing leave apartment like take but parent not want soâ,0
1568,pray guy husband saint,1
1569,not really down kind weird viral flu,0
1570,ick garage bed apparently miss briefly death,0
1571,struck already take before realize like good sash realize turn,1
1572,turn fine about,1
1573,duke love egg good price pay 2,1
1574,tha over want geography hello nice end,1
1575,well break vodka lemon drop,1
1576,thanks audiobook mention,1
1577,say cry hard last nightnow eye hurt,0
1578,refer tennis thing fyi anyway think grade extremely charitable least,1
1579,still need requiem dream but really want jared let new film took amazing,1
1580,no problem thanks mine later,1
1581,thanks,1
1582,yep amazon,1
1583,keep guard up relationship keep love,0
1584,not able make church function get catch up but good news lose another pound todaynow weigh 252 down 270,0
1585,clarin house no fun,0
1586,get 100 follower use add everyone train pay vip,1
1587,latin beach listening special make playlist,1
1588,prepare mammoth 4 hour telecom hate,0
1589,thanks ck glad connect,1
1590,sorry hear make jam,1
1591,splendid hope not even outside like rain,1
1592,sad,0
1593,antibiotic good morning calm thanks honour sweater,1
1594,contrast feature,1
1595,school bathroom not bad public toilet shameful yesterday,0
1596,juku twin even though not,0
1597,world convince shall never man really love,0
1598,alcohol bitch fun night though,1
1599,check site slightly accurate,1
1600,somewhere call old scrum 5000 old hardly worth mention,1
1601,hot ever vienna but continuity girl say get colour dead under tree,0
1602,animal hospital think brandy break foot,0
1603,no need bad not hitrecord while theatre catch whole movie vid lol jk,0
1604,jz child class time learn respectful teacher homework,1
1605,hey carnavilistic wood make word,1
1606,bore volunteer help less fortunate something cell anyways lol,1
1607,best thing setup get away take off floppy floppy while run around venue,1
1608,console tourney beach hope get color,1
1609,smile god little good dr office die,1
1610,uncoool amazing please make complete amazing congratulations,1
1611,not want rude die oh god cry death say happen,0
1612,proud dad piece keep up papa,1
1613,mg lol hear liam certain wish happy,1
1614,daddy support,1
1615,parent house get,0
1616,hey bird but die week ago,0
1617,religion geography hello,1
1618,bank woo woo love friday night working morning,1
1619,,0
1620,hilprado hope movie word,1
1621,find zoo tycoon 2 play,1
1622,right always,1
1623,ridiculously sick aaaaaa,0
1624,stress test phpmysql trouble ill curly homegirl,0
1625,sadly no brian bring back della della euphemism time tell,0
1626,good lady,1
1627,no lol new finger joint help though,0
1628,last night cry kitty pass away,0
1629,hmm hard no store open,1
1630,not think either lol,1
1631,lucky umn email address exist forever postgraduation student staff not lucky,0
1632,want hope he good time sure,0
1633,hey mike apparently miss sorry loss weekend beautiful not long enough though lol,0
1634,thought give tweets update update say something,1
1635,ga motivation run away miss right really,0
1636,off new sidekick,1
1637,not current situation but concert trip hold somebody hire hope,0
1638,hounsou thanks guy lol before lovely summer,1
1639,keep ticket heartbeat but no way,0
1640,get word grand opening postpone credit card machine not arrive before,0
1641,revise units like summer,1
1642,om bad mean not meet 2nd grade even though hat stay like,0
1643,raw miss beste can not appreciate summer get back ga been ya,0
1644,affect shit alone not up last item,0
1645,haha yes follow watch bbc 2,1
1646,heading airport 4 hours man really miss home,0
1647,inspire thank oxo,1
1648,not alone,0
1649,not after delay,0
1650,cumberland together sometime hate new version trust,0
1651,awesome scarf dinner sad hand hand important,0
1652,brave man many thousand thousand kid,1
1653,goo help haha like long amazing season,1
1654,officially put together epic playlist road trip jersey,1
1655,watch make smile comment rate subscribe far,1
1656,get love life,1
1657,thanks friend katy might able something evening but get up 4am sunday,0
1658,player die sorry,0
1659,poland mother 26th may,1
1660,screw read blog brother,1
1661,get support local artist all sponsor event last,1
1662,thanks sprinkled,1
1663,off sleep no phone call,0
1664,love but like point involve game development,1
1665,france,1
1666,24th shoot idiot miss last night saw,0
1667,call home lol 2 sleep though get wake up 7am,0
1668,bet mistake nah not surprised,0
1669,oops ok can not really nap since people check,0
1670,not change up losing series not fan anything happen,1
1671,thanks many,1
1672,happy saw guy 2day girl almost give iris whiplash mya bee buzzing ear oxo,1
1673,use voiceover ctrloptionshiftm also native keystone but escape right,0
1674,wp really make confuse tiredhaizcannot wp what right wps really cold harmless person,0
1675,cricket fan till comment blog glad finally someone talk,1
1676,arm hurt,0
1677,thank consistent encouragement inspire similar thing future good sense humor,1
1678,another late night time research dissertation topic not think friday,0
1679,email round dept another blog entry workload manager policy xml format part ii,1
1680,thanks refreshing hear something like every,1
1681,guy never answer phone,0
1682,break news 24 yr old friend 2 grey hair scary probably fault frankly intolerable company,0
1683,location but not like pic bore blah,0
1684,like tom win good job flyers keep vote pick top 100 xx,1
1685,lydiastack australian release please write back,1
1686,thanks but really worth give army god hit,0
1687,no,0
1688,weekend way fast,0
1689,wish live haha well yea but not get chance talk thanks jenny friend tell alike haha lol,0
1690,train ataxia daytrip bit sore bike swim walk yesterday havoc maze worth hassle,1
1691,no matter long homework list seem get big not small like anticipate,0
1692,good morning twin,1
1693,wb bb lucky maintenance long wait haha,0
1694,afternoon buy anything good,1
1695,tanker_ramon want porn,1
1696,going floridalike 9 days psyche packing right,1
1697,oh no epic fail beef burgundy horseradish dumping like little white turn otherwise respectable casserole,0
1698,sidekick bt think clown sadness headlights changer,0
1699,ban drink people sorry drunken rambling bad irish people,1
1700,tired,0
1701,thank much let new account nice,1
1702,wish money friday game,0
1703,ok click hyperlink open browser macwindows,0
1704,nikki please,0
1705,ill skin party not anymore,0
1706,oh man dis suck can not beb guess fault,0
1707,ok back edit bookstore later,1
1708,foot mum actually week loud buzzingnagging noise ear disappear,1
1709,minute honey can not wait join,1
1710,walk home allison key,0
1711,everything ever need boy front much good,1
1712,wonder newly qualify journal say thing advertise,0
1713,lakers cook nugget cook,1
1714,popularity hopefully much shopping lol actually follow,1
1715,yes please read recommend haha jackie heroine,1
1716,grad party 124 seth after love summer,1
1717,parent suck assets official,0
1718,miss home,0
1719,goodnight everybody school not love god bless 333,1
1720,finish move back florida,1
1721,make fun,1
1722,after last morning little dull outside hopefully cooler head,1
1723,addict break heart week,1
1724,holy crap exhaust rest up wolverine later,1
1725,not really,0
1726,not stop rain afternoon weather normal bring champorado,1
1727,entire bodyjust accept awesomeness give chance 3,1
1728,thanks also blog name,1
1729,lol copy pic 2 laptop 854 b while,1
1730,jun buffet w classmate bye guy separated surprised cup lot teacher wonder semifinal 3 result,0
1731,question exotic city indonesia want visit,1
1732,not plan bed invite over ala already read bed,0
1733,yoohooo bad miss guy sits sad night,0
1734,living out saki,0
1735,watson haha,1
1736,buy whole lot nice thing 3 include pumpkinfeta sandwich,1
1737,try get mind friend room happy mother,1
1738,workings always don,1
1739,hey happen take care prestonlowe ck,1
1740,jazzyyyyyy miss box,0
1741,eye check annual checked sight improve wow,1
1742,damn forget gun miss hopefully someone record,0
1743,morning mother back home cooking drunk no,0
1744,move early morning want sleep,0
1745,oh ok well start share pool ill nominate laymen,1
1746,not get pic not allow win pass carpet 3d premiere no pic still wit,0
1747,doi without,0
1748,alone,0
1749,meh exam everyone else get plan,0
1750,add account,0
1751,shine wish best person leave lol but,1
1752,send beer not big driver real life lol but always fun exchange virtual beer,1
1753,huge headache can not miss school though,0
1754,thing looking up cirrusly,1
1755,cleaning,0
1756,wish but get wallet fly,0
1757,thanks marketing guy left canvas leader center politician right mit 4e,1
1758,thanks,1
1759,not laugh lol but nice person but can not enjoy under bad vibe,0
1760,note not get,0
1761,dm email time gamelog not well petty,0
1762,chill forward sunday lunch mum,1
1763,not este hear awesome,0
1764,bbc say lot twitter block much quieter iranelection,0
1765,mmm mate check last drink xbox take away,1
1766,need someone walk dog free,1
1767,also vote catch fire,1
1768,vibratey lucky ok bedside onto play mario,1
1769,great off time catch up thing no routine followfriday,1
1770,meet bennett curry tay swift concert ai finale get pic,1
1771,aghhhhhhagahghahghaghag can not get melissa whitelaws party saturday wwwaaaaaaaa,0
1772,try get tribute site build tribute grow popularity worldwide sack developer though,0
1773,extremely unhappy angry ever bus way home,1
1774,no wait ignore contest already over,0
1775,get threaded scar,0
1776,love north jersey no earthquakes no tornado no hurricane per nyc,1
1777,state band love make music grand mma follow good time,1
1778,boy think good,0
1779,omg watch clip bet michael tons hope okay,0
1780,directly camera bar true lol big driver,1
1781,delight give home,1
1782,howarewe 510 feeling reallllllllly sick,0
1783,meet soon ok talk stuff officially discharge oh oh not text phone dead,0
1784,back clinical laboratory sciences hate microbiology stillhad good morning church dummy branch __,0
1785,package arrive cheryl give xiaomantous book order yay,1
1786,proper journ agree 100,1
1787,wait train cold,0
1788,ah need right exactly need motto lime mint,0
1789,sunday night slow jam head hurt spend majority doi hk no reason,0
1790,yyyy use spotify lol,1
1791,uploading picture video member,1
1792,catch up bb think actually watch season,1
1793,quickerbut fck 3d up exchange mailed factory reset get workinggrumpy user call,0
1794,not ballet class,1
1795,ye damn like cherry problem thanks babe,1
1796,thanks really like quote always remember also msn nick,1
1797,le les dan less aahahahah oi oi liberal km here,1
1798,poor mom sick pray,0
1799,welcome honor laga,1
1800,finish watch twilight first time can not wait watch new moon definitely buy new moon book,1
1801,wow impress new york art teacher skill like watch wrath,1
1802,momentarily energy nausea disappear but before character need fill countless form sigh,0
1803,ga hate team get beat 7 point lame,0
1804,shame beautiful place,0
1805,sorry rain hope clear up still swim,0
1806,like toothpaste,0
1807,can not dollhouse maze 3 best show far,1
1808,but get pain belly,0
1809,play mom part perfectly,1
1810,receive last disc wire netflix not want end,0
1811,kong glass happy birthday party hope get,1
1812,corriander die water not help,0
1813,when,1
1814,thoughany refuse hate airline txt shia attack,0
1815,cinetrip week loud good night show far,1
1816,blue lose,0
1817,pineapple cool whip beaver nugget texas,1
1818,wish cough up money ninja show noblesville,0
1819,think nothing get good sun start shine,1
1820,no seat not fold down,0
1821,school chemistry paper chilling back home listen music,1
1822,awesome,1
1823,exciting hell attack lose game issue 3,0
1824,up time get ready super tire,0
1825,r others blog but office sit huge empty,0
1826,can not wait saturday night die wear dorset,1
1827,dear god oh love cake legged june,1
1828,thanks alma no way relate rule bakerzin wafflenya kai beat aku utah bye 2x de ya di pcd,1
1829,spy woman double whilst try top starbucks far no old men,1
1830,hope well sure fine,1
1831,new ipod arrive crap miss old,0
1832,no nothing parent agree,0
1833,even after try help headache,1
1834,haha leave hull alone mate,1
1835,sleepy draws not good girl stuff suck chat girl,0
1836,morning tweets exam chemical indonesian shit chemical wish luck,0
1837,no not eat little guy but beg take home say no,0
1838,sure not not worry happy,1
1839,polish think,0
1840,watch eni gba sob like idiot damn kenichi awesome 3 sob,0
1841,hard aoc not single download,0
1842,get back indiana memomand bro r coin eat hop rain hard,1
1843,love rainy sundayahhhhh bed goooooooood,1
1844,morning make,1
1845,lol right kindly but can not read book,0
1846,currently p clockwork orange glossarygetting close,1
1847,25 everyone mama anxious feeling love them,1
1848,link private page flickr,0
1849,paint rim car,1
1850,hey katie learn count list 4 name say 5 wow such idiot school tan boston 3,1
1851,wow long weekend finally home relax movie,1
1852,like stop song,0
1853,not want start study,0
1854,earn moneycleaning nanny,1
1855,want london meet fly guyssince not lucky friend,0
1856,bathroom spare way up since 7 get wrong right next,1
1857,no,1
1858,possibility busy but really good love show,1
1859,glad thing r back normals friend leave n kick before leave,0
1860,center boost love commercial super nice suggestion,1
1861,pass away apply miss song fridaynitemix miss,0
1862,such good luck handle,1
1863,binge well petty image photo 2 good,1
1864,thanks parastoo nice friend original package friend room yoohooo,1
1865,fail body guard sorry but great thanks buddy,0
1866,oh still curious anyway thanks way,1
1867,wake up hanging friend 2day,1
1868,want back sleep but not allow,0
1869,cup coffee deck infected stay missing hurt,0
1870,eating lunch br hunt x3,1
1871,well probably say 60 ago,1
1872,patrick love well enjoy sunshine take profile,1
1873,variant wildbil not try nulldev,0
1874,usable address per lovely birthday big loser,1
1875,countdown weekend,1
1876,wish,0
1877,good morning fairy good morning,1
1878,neck stiff huhuhuhu guess take wrongsleepposition,0
1879,say hi steve,1
1880,tire slightly ill,0
1881,beer pong game not,0
1882,really miss photoshop,0
1883,you change picture try but not let,0
1884,but catch drinking water,0
1885,math help smart,1
1886,hey girl not profile lock,0
1887,har har,1
1888,back not no trying confuse plz simone rm want,0
1889,sound great right ridiculously hot house,0
1890,continue hatchet up awesome,1
1891,friendly havoc benjamin button pay love music,1
1892,adriatic not not shift not play against,1
1893,bnpeuropean parliament seat happen 2 equality country 2 sad time,0
1894,oh summer break almost over,0
1895,haha occasionally computer type backwards reason baffled,1
1896,get email flora great count intro email minute yay,1
1897,whoop whoop beer,1
1898,thing,1
1899,thank ff double,1
1900,grandes happy lol but can not think,1
1901,can not wait dec 23,1
1902,guilty sigh wait daily funny miss poppy,0
1903,join no follow,0
1904,never sad over glad,0
1905,gh mean,0
1906,gutted not wait tuesday greatness dead skin,0
1907,skip vacation plan stick really need vacation hmm something mind,0
1908,oh nom lab limp something wrong w front rt paw must hurt long run,0
1909,yt sad book order seed hurt paul,0
1910,blueprint sigh fan truly love fly funny,1
1911,watch thanks,1
1912,sigh alpha males,0
